Codigo_Mat;Material;Grupo ;Ing1;Ing2;Ing3;Almacen;Total;Unidad_Med
1029639;"DISCO DE DESBASTE 4-1/2"" X 1/4""";3100;0;0;0;0;0;UN
1029640;DESCANZAPIES;2800;0;0;0;0;0;UN
1029641;SOPOERTE PARA COMPUTADOR PORTATIL;2800;0;0;0;0;0;UN
1029643;SOPOERTE PARA COMPUTADOR DE MESA;2800;0;0;0;0;0;UN
1029645;BALA LED 24W 6500K REDONDA SOBREPONER;3200;0;0;0;0;0;UN
1029646;BREAKER DOBLE ENCHUFABLE DE 50 AMP;3200;0;0;0;0;0;UN
1029647;BREAKER 1X50 AMP DSE-1020;3200;0;0;0;0;0;UN
1029648;BREAKER 2X30 AMP TORNILLABLE;3200;0;0;0;0;0;UN
1029649;BREAKER 2X50 AMP ATORNILLABLE;3200;0;0;0;0;0;UN
1029650;CABLE ENCAUCHETADO 2 X 10;3200;0;0;0;0;0;M
1029652;TUBO LED 11W 6500K MULTIVOLTAJE;3200;0;0;0;0;0;UN
1029655;MINI INTERRUPTOR 2 X 50 AMP;3200;0;0;0;0;0;UN
1029656;SOCKET PARA TUBO T8;3200;0;0;0;0;0;UN
1029658;SONDA ELECTRICA 3/16 X 15 MTS;3200;0;0;0;0;0;UN
1029661;SONDA ELECTRICA 1/4 X 30 MTS;3200;0;0;0;0;0;UN
1029662;KIT SPLINDER PASADORES - BUJES ETN032902;3100;0;0;0;0;0;UN
1029663;KIT SELLO TAPA DISTRIBUCCION 1824984C95;3100;0;0;0;0;0;UN
1029666;TAPA DISTRIBUCION DELANTERA 1820465C4;3100;0;0;0;0;0;UN
1029667;CAJA DIRECCION 3606529C91;3100;0;0;0;0;0;UN
1029668;EMPAQUETADURA COMPRESOR AIRE (CHEQUES);3100;0;0;0;0;0;UN
1029669;EMPAQUETADURA COMPRESOR (CASQUETES);3100;0;0;0;0;0;UN
1029671;KIT ANILLO PISTON STD COMPRESOR1685887C9;3100;0;0;0;0;0;UN
1029676;EMPAQUE GALERIA ACEITE 1822577C1;3100;0;0;0;0;0;UN
1029677;EMPAQUE BOMBA HIDRAULICA 591597C2;3100;0;0;0;0;0;UN
1029678;RETENEDOR RUEDA DELANTERA CLASICO CR3506;3100;0;0;0;0;0;UN
1029681;ORING DELANTERO COMPRESOR 1818727C1;3100;0;0;0;0;0;UN
1029682;BALINERA RUEDA DELANTERA 3628353C91;3100;0;0;0;0;0;UN
1029683;BALINERA RUEDA DELANTERA 3628363C9;3100;0;0;0;0;0;UN
1029684;DIODO RECTIFICADOR REF 1N3291;3200;0;0;0;0;0;UN
1029685;DIODO RECTIFICADOR REF 1N3291R;3200;0;0;0;0;0;UN
1029688;"EMPAQUE P/BRIDA UNIV DE 30"" 810-840";2900;0;0;0;0;0;UN
1029689;NESSLERISER 2250 NESSLER DB 420;2700;0;0;0;0;0;UN
1029690;DISCO DE COLOR DE 0 A 30 PT-CO REF284150;2700;0;0;0;0;0;UN
1029696;RETENEDOR REF. 480570;2900;0;0;0;0;0;UN
1029697;ANILLO SEEGER PARA EXTERIOR 80;2900;0;0;0;0;0;UN
1029698;ARANDELA AJUSTE DRIVE ISM 3028309;3100;0;0;0;0;0;UN
1029699;EJE MANDO BOMBA DRIVE 3041043;3100;0;0;0;0;0;UN
1029700;EMPAQUE DRIVE ISM 3899746;3100;0;0;0;0;0;UN
1029701;LINE GP-LIFT CYLINDER S/N WLB1UP 2613163;3100;0;0;0;0;0;UN
1029702;LINE GP-TILT CYLINDER S/N WLB1 1487762;3100;0;0;0;0;0;UN
1029703;LINE GP-TILT CYLINDER S/N WLB1 1487763;3100;0;0;0;0;0;UN
1029704;LINE GP-TILT CYLINDER S/N WLB1 2135003;3100;0;0;0;0;0;UN
1029705;LINE GP-TILT CYLINDER S/N WLB1 2135003;3100;0;0;0;0;0;UN
1029706;LINE GP-TILT CYLINDER S/N WLB1 2135004;3100;0;0;0;0;0;UN
1029707;LINE GP-FRONT -3RD FUNCTION 1460112;3100;0;0;0;0;0;UN
1029708;LINE GP-FRONT -3RD FUNCTION 1802390;3100;0;0;0;0;0;UN
1029709;LINE GP-FRONT -3RD FUNCTION 2140734;3100;0;0;0;0;0;UN
1029710;LINE GP-FRONT -3RD FUNCTION 2140735;3100;0;0;0;0;0;UN
1029711;LINE GP-FRONT -3RD FUNCTION 2140736;3100;0;0;0;0;0;UN
1029712;LINE GP-RIDE CONTROL S/N WLB1 1031243;3100;0;0;0;0;0;UN
1029713;LINES GP-RIDE CONTROL S/N WLB1 1490197;3100;0;0;0;0;0;UN
1029714;LINES GP-RIDE CONTROL S/N WLB1 2506792;3100;0;0;0;0;0;UN
1029715;LINES GP-RIDE CONTROL S/N WLB1 2932458;3100;0;0;0;0;0;UN
1029717;LINE GP-HYDRAULIC FAN -REVERSING 1806567;3100;0;0;0;0;0;UN
1029718;LINE GP-HYDRAULIC FAN -REVERSING 2028928;3100;0;0;0;0;0;UN
1029719;LINE GP-HYDRAULIC FAN -REVERSING 2932464;3100;0;0;0;0;0;UN
1029720;LINE GP-HYDRAULIC FAN -STANDARD 1095363;3100;0;0;0;0;0;UN
1029721;LINE GP-HYDRAULIC FAN -STANDARD 2932462;3100;0;0;0;0;0;UN
1029722;LINE GP-HYDRAULIC FAN -STANDARD 2932463;3100;0;0;0;0;0;UN
1029723;LINE GP-HYDRAULIC S/N WLB1 2057106;3100;0;0;0;0;0;UN
1029724;LINE GP-HYDRAULIC S/N WLB1 2114793;3100;0;0;0;0;0;UN
1029725;LINE GP-HYDRAULIC S/N WLB1 2142232;3100;0;0;0;0;0;UN
1029726;LINE GP-HYDRAULIC S/N WLB1 2880746;3100;0;0;0;0;0;UN
1029728;LINE GP-HYDRAULIC S/N WLB1 2932466;3100;0;0;0;0;0;UN
1029729;LINES GP-PILOT S/N WLB1 1282756;3100;0;0;0;0;0;UN
1029731;LINES GP-PILOT S/N WLB1 2147094;3100;0;0;0;0;0;UN
1029732;LINES GP-PILOT S/N WLB1 2522374;3100;0;0;0;0;0;UN
1029733;LINES GP-PILOT S/N WLB1 2522375;3100;0;0;0;0;0;UN
1029734;LINES GP-PILOT S/N WLB1 2652167;3100;0;0;0;0;0;UN
1029735;LINES GP-PILOT S/N WLB1 3031251;3100;0;0;0;0;0;UN
1029736;LINES GP-PILOT S/N WLB1 3033126;3100;0;0;0;0;0;UN
1029738;LINES GP-PILOT S/N WLB1 1668554;3100;0;0;0;0;0;UN
1029741;LINES GP-LIFT CYLINDER S/N WLB1 1544900;3100;0;0;0;0;0;UN
1029742;LINES GP-LIFT CYLINDER S/N WLB1 1544903;3100;0;0;0;0;0;UN
1029743;LINES GP-LIFT CYLINDER S/N WLB1 1544904;3100;0;0;0;0;0;UN
1029744;LINES GP-LIFT CYLINDER S/N WLB1 2003044;3100;0;0;0;0;0;UN
1029747;LINES GP-LIFT CYLINDER S/N WLB1 2212989;3100;0;0;0;0;0;UN
1029748;FLANGECARDAN 9400/96 1660417C1;3100;0;0;0;0;0;UN
1029749;ESPIGA CARDAN 2674 1660420C1;3100;0;0;0;0;0;UN
1029750;KIT ABRAZADERA S-A293;3100;0;0;0;0;0;UN
1029751;TRAJE NIVEL A - OVEROL DUPONT;2800;0;0;0;0;0;UN
1029754;VALVULA CONTROL CABINA 3595979C95;3100;0;0;0;0;0;UN
1029755;RODAMIENTO NKI 25/20;2900;0;0;0;0;0;UN
1029757;KIT CARTUCHO SEP ACEITE DIAM 108X110MM;2900;0;0;0;0;0;UN
1029759;CARTUCHO FILTRO DE AIRE DIAM 140 X 100MM;2900;0;0;0;0;0;UN
1029763;SONDA DE PH EN LINEA GLI;2900;0;0;0;0;0;UN
1029764;VENTILADOR DE TECHO;3200;0;0;0;0;0;UN
1029765;MOTOR ELEVAVIDRIO LH 2505420C91;3100;0;0;0;0;0;UN
1029766;MOTOR ELEVAVIDRIO RH 2505421C91;3100;0;0;0;0;0;UN
1029770;SWICHE LEVANTA VIDRIO LH 6111900C2;3100;0;0;0;0;0;UN
1029771;VIDRIO TRASERO INFERIOR CURVO C/PERFORAC;3100;0;0;0;0;0;UN
1029772;VIDRIO PANORAMICO CURVO LAMINADO D/SEGUR;3100;0;0;0;0;0;UN
1029773;MICROMETRO DE OBJETO PARA LUZ TRANSMITID;2700;0;0;0;0;0;UN
1029774;BOQUILLA FILTRACION;2900;0;0;0;0;0;UN
1029775;DIFERENCIAL 3 TON 3 MTS DE ELEVACION;2900;0;0;0;0;0;UN
1029777;EXTRACTOR FLEXIBLE LONG. 6? PARA EMPAQUE;2900;0;0;0;0;0;UN
1029778;EXTRACTOR FLEXIBLE LONG. 7.5? PARA EMPAQ;2900;0;0;0;0;0;UN
1029780;EXTRACTOR FLEXIBLE LONG. 11? PARA EMPAQU;2900;0;0;0;0;0;UN
1029781;EXTRACTOR FLEXIBLE LONG. 14.5? PARA EMPA;2900;0;0;0;0;0;UN
1029782;EXTRACTOR FLEXIBLE LONG. 19? PARA EMPAQU;2900;0;0;0;0;0;UN
1029783;EXTRACTOR EMPAQUE TIPO TIRABUZ N R GIDO;2900;0;0;0;0;0;UN
1029785;EXTRACTOR EMPAQUE TIPO TIRABUZ N R GIDO;2900;0;0;0;0;0;UN
1029786;LEVER BOB TACH RH  6702904;3100;0;0;0;0;0;UN
1029787;SPRING 7221255;3100;0;0;0;0;0;UN
1029788;"RUEDA FLAP DE 2"" CON VASTAGO GRANO 60";2900;0;0;0;0;0;UN
1029789;"RUEDA FLAP DE 2"" CON VASTAGO GRANO 80";2900;0;0;0;0;0;UN
1029790;"RUEDA FLAP DE 2"" CON VASTAGO GRANO 120";2900;0;0;0;0;0;UN
1029791;EXTRACTOR FLEXIBLE 23? P/EMPAQUE;2900;0;0;0;0;0;UN
1029794;CABEZA EXTRACTOR FLEXIBLE P/EMPAQUE 3/16;2900;0;0;0;0;0;UN
1029796;CABEZA EXTRACTOR FLEXIBLE P/EMPAQUE 5/16;2900;0;0;0;0;0;UN
1029797;CABEZA EXTRACTOR FLEXIBLE P/EMPAQUE 3/8;2900;0;0;0;0;0;UN
1029798;CABEZA EXTRACTOR FLEXIBLE P/EMPAQUE 1/2;2900;0;0;0;0;0;UN
1029799;MANTO TRM 1000 CON ANCHO DE 7M;3700;0;0;0;0;0;ROL
1029802;"EMPAQUE TRENZADO GRAFITO/CARBON 1/2""";2900;0;0;0;0;0;KG
1029804;KIT SINCRONISMO CAJA FURK3495;3100;0;0;0;0;0;UN
1029805;TRABA EMBOLO 11210C FUL4304138;3100;0;0;0;0;0;UN
1029807;EJE GARRA 11210C FUL4308006;3100;0;0;0;0;0;UN
1029808;BALINERA PROPULSOR 742259;3100;0;0;0;0;0;UN
1029809;BALINERA EJE DESPLAZABLE FUL710787;3100;0;0;0;0;0;UN
1029810;SINCRONIZADOR  4TA/5TA ZBFA6136;3100;0;0;0;0;0;UN
1029812;SINCRONIZADOR 2DA/3RA 6012004071;3100;0;0;0;0;0;UN
1029813;EMPAQUETADURA TRANSMISION FULK7028;3100;0;0;0;0;0;UN
1029814;PI ON 2DA 4301762;3100;0;0;0;0;0;UN
1029815;ESTRIBO SUP TANQUE COMBUSTIBLE 3578200C1;3100;0;0;0;0;0;UN
1029816;RETENEDOR REF. 76 X 120 X 10;2900;0;0;0;0;0;UN
1029818;RETENEDOR REF. 100 X 120 X 10;2900;0;0;0;0;0;UN
1029824;RETENEDOR REF. 54 X 76 X 8;2900;0;0;0;0;0;UN
1029825;E/S MOXA E1200;3200;0;0;0;0;0;UN
1029826;DIODO ZENER 200V NTE5232 A;3200;0;0;0;0;0;UN
1029827;PTO 3129110332 PARKET;3100;0;0;0;0;0;UN
1029829;"VALV M/POSA DOBLE EXCENTRICIDAD 30"" BXB";2100;0;0;0;0;0;UN
1029830;"VALV M/POSA DOBLE EXCENTRICIDAD 36"" BXB";2100;0;0;0;0;0;UN
1029834;MANGUERA LISA 4 1/2 X 90 CM;3100;0;0;0;0;0;UN
1029835;MANGUERA R2 DE 1 X 0.60 MT CON FLANCHE;3100;0;0;0;0;0;UN
1029836;MANGUERA  R17 DE 1/2 X 3.60 MT C/ACOPLE;3100;0;0;0;0;0;UN
1029838;ACOPLE R9 M1 X 1;3100;0;0;0;0;0;UN
1029839;CAPSULA R2 1 ACERO;3100;0;0;0;0;0;UN
1029841;MANGUERA R2 1 X 1.49 PP M Y M 1 NPT;3100;0;0;0;0;0;UN
1029843;R2 3/8 X 4.13 MT H Y H 9/16 JIC;3100;0;0;0;0;0;UN
1029845;ACOPLE  R9 H1 X1 NPS;3100;0;0;0;0;0;UN
1029846;MANGUERA 1 MT CON ACOPLE H Y H ORS;3100;0;0;0;0;0;UN
1029847;MANGUERA R2 5/8  X 0.85MT H 1 1/16 Y H;3100;0;0;0;0;0;UN
1029849;MANGUERA R2 1/ 2 X 0.55MT CO ACOPLE C90;3100;0;0;0;0;0;UN
1029850;MANGUERA R2 3/8 X 3.70 M 18MM C45 3/8;3100;0;0;0;0;0;UN
1029851;MANGUERA R2 3/8 X 0.60 PP HH 18MM;3100;0;0;0;0;0;UN
1029852;MANGUERA R2 5/8 X 0.75 H 1 1/16 Y H 7/8;3100;0;0;0;0;0;UN
1029853;MANGUERA  R2 3/8 X 3 PP H M 18MM;3100;0;0;0;0;0;UN
1029854;MANGUERA  R2 3/4 X 1.85 H Y H 30 DIN;3100;0;0;0;0;0;UN
1029855;MANGUERA  R2 3/4 X 2.80 HH 3/4 BSP;3100;0;0;0;0;0;UN
1029856;MANGUERA  R2 3/4 X 1.20PP HH 30 MM;3100;0;0;0;0;0;UN
1029858;MANGUERA  R2 3/4 X 2.25 H C45 30MM;3100;0;0;0;0;0;UN
1029859;MANGUERA  R2 3/4 X 1.05PP HH 30MM;3100;0;0;0;0;0;UN
1029860;MANGUERA  R2 3/8 X 3 PP H M 18MM;3100;0;0;0;0;0;UN
1029861;MANGUERA  R2 3/8 X 0.49 PP M 18MM C90 22;3100;0;0;0;0;0;UN
1029862;MANGUERA  R2 3/8 X 1.25 C90 M 18MM;3100;0;0;0;0;0;UN
1029863;MANGUERA  R2 3/8 X 1.60 M M 18MM;3100;0;0;0;0;0;UN
1029864;MANGUERA  R2 3/4 X 1.03 HH 30 DIN;3100;0;0;0;0;0;UN
1029865;MANGUERA  R12 5/8 X 1.75MT CON ACOPLE M;3100;0;0;0;0;0;UN
1029866;MANGUERA DE 1 X 1.07 CON ACOPLE H Y HORS;3100;0;0;0;0;0;UN
1029867;RACOR RAPIDO CODO 1/8 NPT X 6 OD NORGREN;3100;0;0;0;0;0;UN
1029868;MANGUERA R17 DE 3/8 X 1.11MT H -C90 3/4;3100;0;0;0;0;0;UN
1029869;MANGUERA  R17 DE 3/8 X 1.32M H -C90 3/4;3100;0;0;0;0;0;UN
1029870;MANGUERA R2 3/8 X 1.05 MT R Y C90 3/4;3100;0;0;0;0;0;UN
1029871;MANGUERA R2 3/8 X 1.25 MT R Y C90 3/4;3100;0;0;0;0;0;UN
1029873;RADIADOR CHEVROLET NKR;3100;0;0;0;0;0;UN
1029873;RADIADOR CHEVROLET NKR;3100;0;0;0;0;0;UN
1029873;RADIADOR CHEVROLET NKR;3100;0;0;0;0;0;UN
1029873;RADIADOR CHEVROLET NKR;3100;0;0;0;0;0;UN
1029876;INTERCOOLER CHEVROLET NKR;3100;0;0;0;0;0;UN
1029876;INTERCOOLER CHEVROLET NKR;3100;0;0;0;0;0;UN
1029876;INTERCOOLER CHEVROLET NKR;3100;0;0;0;0;0;UN
1029876;INTERCOOLER CHEVROLET NKR;3100;0;0;0;0;0;UN
1029881;ALTERNADOR CHEVROLET;3100;0;0;0;0;0;UN
1029881;ALTERNADOR CHEVROLET;3100;0;0;0;0;0;UN
1029881;ALTERNADOR CHEVROLET;3100;0;0;0;0;0;UN
1029881;ALTERNADOR CHEVROLET;3100;0;0;0;0;0;UN
1029884;MOTOR DE ARRANQUE CHEVROLET;3100;0;0;0;0;0;UN
1029884;MOTOR DE ARRANQUE CHEVROLET;3100;0;0;0;0;0;UN
1029884;MOTOR DE ARRANQUE CHEVROLET;3100;0;0;0;0;0;UN
1029884;MOTOR DE ARRANQUE CHEVROLET;3100;0;0;0;0;0;UN
1029885;TURBO CHEVROLET NKR;3100;0;0;0;0;0;UN
1029885;TURBO CHEVROLET NKR;3100;0;0;0;0;0;UN
1029885;TURBO CHEVROLET NKR;3100;0;0;0;0;0;UN
1029885;TURBO CHEVROLET NKR;3100;0;0;0;0;0;UN
1029887;INYECTORES CHEVROLET NKR;3100;0;0;0;0;0;UN
1029887;INYECTORES CHEVROLET NKR;3100;0;0;0;0;0;UN
1029887;INYECTORES CHEVROLET NKR;3100;0;0;0;0;0;UN
1029887;INYECTORES CHEVROLET NKR;3100;0;0;0;0;0;UN
1029888;BOMBA INYECCION NKR;3100;0;0;0;0;0;UN
1029888;BOMBA INYECCION NKR;3100;0;0;0;0;0;UN
1029888;BOMBA INYECCION NKR;3100;0;0;0;0;0;UN
1029888;BOMBA INYECCION NKR;3100;0;0;0;0;0;UN
1029890;ZAPATA FRENOS NKR;3100;0;0;0;0;0;UN
1029890;ZAPATA FRENOS NKR;3100;0;0;0;0;0;UN
1029890;ZAPATA FRENOS NKR;3100;0;0;0;0;0;UN
1029890;ZAPATA FRENOS NKR;3100;0;0;0;0;0;UN
1029891;ZAPATA FRENO MANO;3100;0;0;0;0;0;UN
1029891;ZAPATA FRENO MANO;3100;0;0;0;0;0;UN
1029891;ZAPATA FRENO MANO;3100;0;0;0;0;0;UN
1029891;ZAPATA FRENO MANO;3100;0;0;0;0;0;UN
1029892;CERRADURA PUERTA LH 2505413C1;3100;0;0;0;0;0;UN
1029894;BISEL EXTERIOR PUERTA RH 3576483C2;3100;0;0;0;0;0;UN
1029895;BISEL EXTERIOR PUERTA LH 3576482C2;3100;0;0;0;0;0;UN
1029896;GRIFO TANQUE AIRE 1671718C91;3100;0;0;0;0;0;UN
1029897;RETENEDOR DELANTEROS CR35066;3100;0;0;0;0;0;UN
1029899;JUEGO SPLINDER ETN0328349;3100;0;0;0;0;0;UN
1029900;MANGUERA BOMBA-BOTELLA DIRECCION 2041789;3100;0;0;0;0;0;UN
1029901;TAPA CAJA FUSIBLE 3616253C1;3100;0;0;0;0;0;UN
1029903;RETENEDOR DIFERENCIAL ETN0210724;3100;0;0;0;0;0;UN
1029904;"ABRAZADERA 3"" INTERCOOLER 3546551C1";3100;0;0;0;0;0;UN
1029905;"ABRAZADERA 3"" INTERCOOLER 3557857C1";3100;0;0;0;0;0;UN
1029908;AMORTIGUADOR TRASERO AMS6924;3100;0;0;0;0;0;UN
1029910;TRANSMISOR DE PRESION 300 PSI;3200;0;0;0;0;0;UN
1029911;"VALV SOLENOIDE 110VAC MODELO UW-15 1/2""";3200;0;0;0;0;0;UN
1029912;"PROTECT RODAMIENTO BCE 4-3/4"" X  3-5/16""";2900;0;0;0;0;0;UN
1029913;"PROTECT RODAMIENTO BCE 4-3/4"" X 3""";2900;0;0;0;0;0;UN
1029917;SELLO MEC TIPO CARTUCHO 3-13/16?;2900;0;0;0;0;0;UN
1029919;SOPORTE CON RODAMIENTO REF UCF 211-32;2900;0;0;0;0;0;UN
1029920;BASE BARRELODOS REF. BAR001;2900;0;0;0;0;0;UN
1029921;PLATINA ACERO INOX 304 REF. MALL001;2900;0;0;0;0;0;UN
1029922;EJE ACERO INOX 304 REF. PI0001;2900;0;0;0;0;0;UN
1029923;EJE ACERO INOX 304 REF. PI0002;2900;0;0;0;0;0;UN
1029924;EJE ACERO INOX 304 REF. PI0003;2900;0;0;0;0;0;UN
1029925;CANECA TRAGA PLASTICO FIGURAS VARIAS;2400;0;0;0;0;0;UN
1029926;CARCASA EJE DIFERENCIAL 1670261C91;3100;0;0;0;0;0;UN
1029927;PIN RETENEDOR DIFERENCIAL 1670500C1;3100;0;0;0;0;0;UN
1029928;RETENEDOR SPEED DIFF DEL 2589851C91;3100;0;0;0;0;0;UN
1029929;ARANDELA ESPACIADORA EJE DIFF 496301C1;3100;0;0;0;0;0;UN
1029930;TORNILLO TAPA EJE SALIDA 698786R1;3100;0;0;0;0;0;UN
1029931;TUERCA DIFERENCIAL 2674/9400 2000231C1;3100;0;0;0;0;0;UN
1029932;ARANDELA SPEED DIFERENCIAL AM1229T1736;3100;0;0;0;0;0;UN
1029933;GEL ANTIBACTERIAL;2800;0;0;0;0;0;UN
1029937;JABON LIQUIDO DESENGRASANTE;2800;0;0;0;0;0;UN
1029940;SOUVENIR SST;2800;0;0;0;0;0;UN
1029942;CINTA SE ALIZACION ADHESIVA;2800;0;0;0;0;0;ROL
1029944;BOTIQUIN;2800;0;0;0;0;0;UN
1029945;CONTROLADOR PRESION DE VRP - SISTEMA;1800;0;0;0;0;0;UN
1029947;PAQUETE DE MEMBANA DIA 47PTFE REF THERMO;2700;0;0;0;0;0;UN
1029948;SPRAY CHAMBER OVERPRESSURE DISC-KIT OF5;2700;0;0;0;0;0;UN
1029949;SILICE WINDOW ICE 3500 THERMO SCIENTIFIC;2700;0;0;0;0;0;UN
1029950;CENTRE BLOCK WINDOW ASSEMBLY THERMO;2700;0;0;0;0;0;UN
1029951;GAS LIQUID SEPARATOR TOP CAP THERMO;2700;0;0;0;0;0;UN
1029953;SYRINGE SIDE FILL  THERMO SCIENTIFIC;2700;0;0;0;0;0;UN
1029954;DRAIN PUMP TUBING AND CONNECTOR KIT;2700;0;0;0;0;0;UN
1029956;MACRO PIPETTE CONTROLLER GREY BRAND;2700;0;0;0;0;0;UN
1029958;FILTRO DE MEMBRANA 3 UM (PP-PTFE);2700;0;0;0;0;0;UN
1029959;ADAPTADOR (SILICONA) LONGITUD 44 MM;2700;0;0;0;0;0;UN
1029960;SISTEMA DE VALVULA (PP -PTFE - SILICONA);2700;0;0;0;0;0;UN
1029961;TRANSFERPETTE TIPO DIGITAL (10 - 100 UL);2700;0;0;0;0;0;UN
1029962;SOPORTE PARA 6 MICROPIPETAS BRAND;2700;0;0;0;0;0;UN
1029964;RECIPIENTE PARA PESAJE DE REACTIVO;2700;0;0;0;0;0;UN
1029965;ATC THERMOWELL COMPLETE WITH SEAL;2700;0;0;0;0;0;UN
1029966;VIDRIO DE RELOJ DE 70 MM BRAND;2700;0;0;0;0;0;UN
1029967;EMBUDO DE VIDRIO DE 50 MM BRAND;2700;0;0;0;0;0;UN
1029968;FRASCO DE AGUA CON LLAVE DE 10 LITROS;2700;0;0;0;0;0;UN
1029969;POLYPROPYLENE SAMPLE CUPS THERMO;2700;0;0;0;0;0;UN
1029970;AIR AND FLUID FILTER KIT (35 MICRON);2700;0;0;0;0;0;UN
1029971;LIQUID SAMPLE INTRODUTION KITS FOR ICAP;2700;0;0;0;0;0;UN
1029972;CARBON FIBER SAMPLE PROBES (STANDARD);2700;0;0;0;0;0;UN
1029973;RINSE/DRAIN TUBING HOOKUP KIT (TYGON);2700;0;0;0;0;0;UN
1029974;GAS LIQUID SEPARATOR TOP CAP THERMO;2700;0;0;0;0;0;UN
1029975;ALUMINIO REF THERMO SCIENTIFIC 942339020;2700;0;0;0;0;0;UN
1029976;BERILIO REF THERMO SCIENTIFIC 9423390;2700;0;0;0;0;0;UN
1029977;CADMIO REF THERMO SCIENTIFIC 942339020;2700;0;0;0;0;0;UN
1029978;MANGANESO REF THERMO SCIENTIFIC 942339;2700;0;0;0;0;0;UN
1029979;PLATA REF THERMO SCIENTIFIC 942339020;2700;0;0;0;0;0;UN
1029981;ZINC REF THERMO SCIENTIFIC 94233902030;2700;0;0;0;0;0;UN
1029982;KIT BOMBA NEUMATICA PARA ACEITE 3: 1;3100;0;0;0;0;0;UN
1029983;ENROLLADOR AUTOMATICO CON MUELLE;3100;0;0;0;0;0;UN
1029985;SOPORTE MURAL CON BANDEJA ANTI-GOTEO;3100;0;0;0;0;0;UN
1029986;AGITADOR DE QUIMICOS VERTICAL 3HP 460 V;3200;0;0;0;0;0;UN
1029987;RODAMIENTO 7228 BCBM;3200;0;0;0;0;0;UN
1029988;RODAMIENTO 6219C3;3200;0;0;0;0;0;UN
1029989;MANGA TUBULAR P/TILENO B/DENSIDAD DN 0.9;3700;0;0;0;0;0;KG
1029991;JUEGO DE CUBIERTOS X 24 PIEZAS;2400;0;0;0;0;0;UN
1029992;JARRA DE VIDRIO 2 LTS;2400;0;0;0;0;0;UN
1030023;"NIPLE DE TRANSICION HD 8"" BXB ISO-ANSI";2900;0;0;0;0;0;UN
1030024;"NIPLE HD 6"" B X B  ISO PN10";2900;0;0;0;0;0;UN
1030026;BOBINA DE CONTACTOR GENERAL 1D300G152;3200;0;0;0;0;0;UN
1030039;BOBINA DE CONTACTOR GENERAL 1D300G124;3200;0;0;0;0;0;UN
1030041;TROFEO - PREMIACION SST;2800;0;0;0;0;0;UN
1030043;CHEQUE - PREMIACION SST;2800;0;0;0;0;0;UN
1030044;IMPELLER BOMBA SIHI HALBERT NOWA 150/400;2900;0;0;0;0;0;UN
1030046;SOLENOIDE  P/N T401132 MOTOR PERKINS;3100;0;0;0;0;0;UN
1030047;TAPA DE COMBUSTIBLE GEN 330 P/N 31802001;3100;0;0;0;0;0;UN
1030048;BUJE 266-4050;3100;0;0;0;0;0;UN
1030049;SELLO DE LABIO 199-4803;3100;0;0;0;0;0;UN
1030050;CALCE 468-7324;3100;0;0;0;0;0;UN
1030051;CALCE 468-7323;3100;0;0;0;0;0;UN
1030052;CALCE 468-7327;3100;0;0;0;0;0;UN
1030053;CONJUNTO DE PASADOR 292-0153;3100;0;0;0;0;0;UN
1030054;ARANDELA DE TOPE 266-4078;3100;0;0;0;0;0;UN
1030055;CONJUNTO DE PASADOR 281-0902;3100;0;0;0;0;0;UN
1030056;CONJUNTO DE PASADOR 294-3097;3100;0;0;0;0;0;UN
1030057;PASADOR 281-0930;3100;0;0;0;0;0;UN
1030058;CONJUNTO DE SOPORTE DE COJINETE 281-0969;3100;0;0;0;0;0;UN
1030059;BUJE 281-0923;3100;0;0;0;0;0;UN
1030060;BUJE 281-0924;3100;0;0;0;0;0;UN
1030061;BUJE 281-0925;3100;0;0;0;0;0;UN
1030062;SELLO DE LABIO 093-1430;3100;0;0;0;0;0;UN
1030063;CALCE 175-1794;3100;0;0;0;0;0;UN
1030064;CALCE 175-1795;3100;0;0;0;0;0;UN
1030065;CALCE  176-844;3100;0;0;0;0;0;UN
1030066;CALCE 176-8465;3100;0;0;0;0;0;UN
1030067;CONJUNTO DE PASADOR 266-4104;3100;0;0;0;0;0;UN
1030068;PASADOR 284-6255;3100;0;0;0;0;0;UN
1030069;BUJE 265-8720;3100;0;0;0;0;0;UN
1030070;SELLO DE LABIO 093-1429;3100;0;0;0;0;0;UN
1030071;CALCE 175-1794;3100;0;0;0;0;0;UN
1030072;CALCE 175-1795;3100;0;0;0;0;0;UN
1030073;CONJUNTO DE PASADOR 266-4064;3100;0;0;0;0;0;UN
1030074;CONJUNTO DE PASADOR 266-4080;3100;0;0;0;0;0;UN
1030075;CONJUNTO DE PASADOR 266-4106;3100;0;0;0;0;0;UN
1030076;BUJE 265-8715;3100;0;0;0;0;0;UN
1030077;SELLO DE LABIO 121-3709;3100;0;0;0;0;0;UN
1030078;SELLO DE POLVO 140-3734;3100;0;0;0;0;0;UN
1030079;BUJE 265-8713;3100;0;0;0;0;0;UN
1030080;BUJE 287-0035;3100;0;0;0;0;0;UN
1030081;CONJUNTO DE PASADOR 228-2856;3100;0;0;0;0;0;UN
1030082;SELLO DE LABIO 093-1429;3100;0;0;0;0;0;UN
1030083;CONJUNTO DE ESLABON 277-4381;3100;0;0;0;0;0;UN
1030084;RODILLO 266-8794;3100;0;0;0;0;0;UN
1030085;BUJE 265-8716;3100;0;0;0;0;0;UN
